"subid","expt","age","gender","order","trial","request_type","question_type","item","correct","age_fct"
"170714-20","v2",4.661111111,"M","1","12","can you~","comp","game",1,4
"170714-21","v2",4.161111111,"M","1","0",NA,"nice",NA,1,4
"170714-21","v2",4.161111111,"M","1","1","please","play","light",1,4
"170714-21","v2",4.161111111,"M","1","2","please","comp","water",1,4
"170714-21","v2",4.161111111,"M","1","3","can you~","play","toys",1,4
"170714-21","v2",4.161111111,"M","1","4","can you please~","comp","store",1,4
"170714-21","v2",4.161111111,"M","1","5","please","comp","chocolate",1,4
"170714-21","v2",4.161111111,"M","1","6","can you please~","play","no_singing",1,4
"170714-21","v2",4.161111111,"M","1","7","can you~","play","no_running",1,4
"170714-21","v2",4.161111111,"M","1","8","can you please~","play","bread",1,4
"170714-21","v2",4.161111111,"M","1","9","can you please~","comp","scissors",0,4
"170714-21","v2",4.161111111,"M","1","10","can you~","comp","puzzle",1,4
"170714-21","v2",4.161111111,"M","1","11","please","play","no_shouting",1,4
"170714-21","v2",4.161111111,"M","1","12","can you~","comp","game",0,4
"170714-22","v2",3.769444444,"F","1","0",NA,"nice",NA,1,3
"170714-22","v2",3.769444444,"F","1","1","please","play","light",1,3
"170714-22","v2",3.769444444,"F","1","2","please","comp","water",1,3
"170714-22","v2",3.769444444,"F","1","3","can you~","play","toys",1,3
"170714-22","v2",3.769444444,"F","1","4","can you please~","comp","store",1,3
"170714-22","v2",3.769444444,"F","1","5","please","comp","chocolate",0,3
"170714-22","v2",3.769444444,"F","1","6","can you please~","play","no_singing",1,3
"170714-22","v2",3.769444444,"F","1","7","can you~","play","no_running",1,3
"170714-22","v2",3.769444444,"F","1","8","can you please~","play","bread",1,3
"170714-22","v2",3.769444444,"F","1","9","can you please~","comp","scissors",1,3
"170714-22","v2",3.769444444,"F","1","10","can you~","comp","puzzle",0,3
"170714-22","v2",3.769444444,"F","1","11","please","play","no_shouting",1,3
"170714-22","v2",3.769444444,"F","1","12","can you~","comp","game",1,3
"170714-23","v2",3.630555556,"M","1","0",NA,"nice",NA,1,3
"170714-23","v2",3.630555556,"M","1","1","please","play","light",1,3
"170714-23","v2",3.630555556,"M","1","2","please","comp","water",0,3
"170714-23","v2",3.630555556,"M","1","3","can you~","play","toys",0,3
"170714-23","v2",3.630555556,"M","1","4","can you please~","comp","store",1,3
"170714-23","v2",3.630555556,"M","1","5","please","comp","chocolate",0,3
"170714-23","v2",3.630555556,"M","1","6","can you please~","play","no_singing",1,3
"170714-23","v2",3.630555556,"M","1","7","can you~","play","no_running",1,3
"170714-23","v2",3.630555556,"M","1","8","can you please~","play","bread",0,3
"170714-23","v2",3.630555556,"M","1","9","can you please~","comp","scissors",1,3
"170714-23","v2",3.630555556,"M","1","10","can you~","comp","puzzle",1,3
"170714-23","v2",3.630555556,"M","1","11","please","play","no_shouting",1,3
"170714-23","v2",3.630555556,"M","1","12","can you~","comp","game",1,3
"170719-24","v2",3.141666667,"F","1","0",NA,"nice",NA,1,3
"170719-24","v2",3.141666667,"F","1","1","please","play","light",1,3
"170719-24","v2",3.141666667,"F","1","2","please","comp","water",1,3
"170719-24","v2",3.141666667,"F","1","3","can you~","play","toys",1,3
"170719-24","v2",3.141666667,"F","1","4","can you please~","comp","store",0,3
"170719-24","v2",3.141666667,"F","1","5","please","comp","chocolate",1,3
"170719-24","v2",3.141666667,"F","1","6","can you please~","play","no_singing",1,3
"170719-24","v2",3.141666667,"F","1","7","can you~","play","no_running",0,3
"170719-24","v2",3.141666667,"F","1","8","can you please~","play","bread",1,3
"170719-24","v2",3.141666667,"F","1","9","can you please~","comp","scissors",1,3
"170719-24","v2",3.141666667,"F","1","10","can you~","comp","puzzle",0,3
"170719-24","v2",3.141666667,"F","1","11","please","play","no_shouting",0,3
"170719-24","v2",3.141666667,"F","1","12","can you~","comp","game",0,3
"170719-27","v2",3.891666667,"M","1","0",NA,"nice",NA,1,3
"170719-27","v2",3.891666667,"M","1","1","please","play","light",0,3
"170719-27","v2",3.891666667,"M","1","2","please","comp","water",0,3
"170719-27","v2",3.891666667,"M","1","3","can you~","play","toys",0,3
"170719-27","v2",3.891666667,"M","1","4","can you please~","comp","store",1,3
"170719-27","v2",3.891666667,"M","1","5","please","comp","chocolate",1,3
"170719-27","v2",3.891666667,"M","1","6","can you please~","play","no_singing",1,3
"170719-27","v2",3.891666667,"M","1","7","can you~","play","no_running",1,3
"170719-27","v2",3.891666667,"M","1","8","can you please~","play","bread",1,3
"170719-27","v2",3.891666667,"M","1","9","can you please~","comp","scissors",1,3
"170719-27","v2",3.891666667,"M","1","10","can you~","comp","puzzle",1,3
"170719-27","v2",3.891666667,"M","1","11","please","play","no_shouting",1,3
"170719-27","v2",3.891666667,"M","1","12","can you~","comp","game",1,3
"170721-28","v2",3.461111111,"M","1","0",NA,"nice",NA,0,3
"170721-28","v2",3.461111111,"M","1","1","please","play","light",0,3
"170721-28","v2",3.461111111,"M","1","2","please","comp","water",0,3
"170721-28","v2",3.461111111,"M","1","3","can you~","play","toys",1,3
"170721-28","v2",3.461111111,"M","1","4","can you please~","comp","store",0,3
"170721-28","v2",3.461111111,"M","1","5","please","comp","chocolate",1,3
"170721-28","v2",3.461111111,"M","1","6","can you please~","play","no_singing",1,3
"170721-28","v2",3.461111111,"M","1","7","can you~","play","no_running",1,3
"170721-28","v2",3.461111111,"M","1","8","can you please~","play","bread",1,3
"170721-28","v2",3.461111111,"M","1","9","can you please~","comp","scissors",1,3
"170721-28","v2",3.461111111,"M","1","10","can you~","comp","puzzle",0,3
"170721-28","v2",3.461111111,"M","1","11","please","play","no_shouting",0,3
"170721-28","v2",3.461111111,"M","1","12","can you~","comp","game",1,3
"170721-29","v2",3.502777778,"F","1","0",NA,"nice",NA,1,3
"170721-29","v2",3.502777778,"F","1","1","please","play","light",1,3
"170721-29","v2",3.502777778,"F","1","2","please","comp","water",0,3
"170721-29","v2",3.502777778,"F","1","3","can you~","play","toys",1,3
"170721-29","v2",3.502777778,"F","1","4","can you please~","comp","store",0,3
"170721-29","v2",3.502777778,"F","1","5","please","comp","chocolate",1,3
"170721-29","v2",3.502777778,"F","1","6","can you please~","play","no_singing",0,3
"170721-29","v2",3.502777778,"F","1","7","can you~","play","no_running",0,3
"170721-29","v2",3.502777778,"F","1","8","can you please~","play","bread",1,3
"170721-29","v2",3.502777778,"F","1","9","can you please~","comp","scissors",1,3
"170721-29","v2",3.502777778,"F","1","10","can you~","comp","puzzle",0,3
"170721-29","v2",3.502777778,"F","1","11","please","play","no_shouting",1,3
"170721-29","v2",3.502777778,"F","1","12","can you~","comp","game",1,3
"170726-30","v2",3.936111111,"M","1","0",NA,"nice",NA,1,3
"170726-30","v2",3.936111111,"M","1","1","please","play","light",0,3
"170726-30","v2",3.936111111,"M","1","2","please","comp","water",0,3
"170726-30","v2",3.936111111,"M","1","3","can you~","play","toys",0,3
"170726-30","v2",3.936111111,"M","1","4","can you please~","comp","store",0,3
"170726-30","v2",3.936111111,"M","1","5","please","comp","chocolate",1,3
"170726-30","v2",3.936111111,"M","1","6","can you please~","play","no_singing",0,3
"170726-30","v2",3.936111111,"M","1","7","can you~","play","no_running",1,3
"170726-30","v2",3.936111111,"M","1","8","can you please~","play","bread",0,3
"170726-30","v2",3.936111111,"M","1","9","can you please~","comp","scissors",1,3
"170726-30","v2",3.936111111,"M","1","10","can you~","comp","puzzle",0,3
"170726-30","v2",3.936111111,"M","1","11","please","play","no_shouting",0,3
"170726-30","v2",3.936111111,"M","1","12","can you~","comp","game",1,3
"170215-01","v2",3.608333333,"M","2","0",NA,"mean",NA,1,3
"170215-01","v2",3.608333333,"M","2","1","can you~","polite","puzzle",1,3
"170215-01","v2",3.608333333,"M","2","2","please","rude","no_shouting",0,3
"170215-01","v2",3.608333333,"M","2","3","can you~","mean","no_running",0,3
"170215-01","v2",3.608333333,"M","2","4","can you please~","nice","bread",0,3
"170215-01","v2",3.608333333,"M","2","5","can you~","rude","game",0,3
"170215-01","v2",3.608333333,"M","2","6","can you please~","polite","scissors",1,3
"170215-01","v2",3.608333333,"M","2","7","can you please~","rude","no_singing",0,3
"170215-01","v2",3.608333333,"M","2","8","please","nice","chocolate",0,3
"170215-01","v2",3.608333333,"M","2","9","can you please~","mean","store",0,3
"170215-01","v2",3.608333333,"M","2","10","can you~","nice","toys",1,3
"170215-01","v2",3.608333333,"M","2","11","please","mean","water",1,3
"170215-01","v2",3.608333333,"M","2","12","please","polite","light",1,3
"170228-01","v2",4.44109589,"M","2","0",NA,"mean",NA,1,4
"170228-01","v2",4.44109589,"M","2","1","can you~","polite","puzzle",1,4
"170228-01","v2",4.44109589,"M","2","2","please","rude","no_shouting",1,4
"170228-01","v2",4.44109589,"M","2","3","can you~","mean","no_running",1,4
"170228-01","v2",4.44109589,"M","2","4","can you please~","nice","bread",1,4
"170228-01","v2",4.44109589,"M","2","5","can you~","rude","game",1,4
"170228-01","v2",4.44109589,"M","2","6","can you please~","polite","scissors",1,4
"170228-01","v2",4.44109589,"M","2","7","can you please~","rude","no_singing",1,4
"170228-01","v2",4.44109589,"M","2","8","please","nice","chocolate",1,4
"170228-01","v2",4.44109589,"M","2","9","can you please~","mean","store",1,4
"170228-01","v2",4.44109589,"M","2","10","can you~","nice","toys",1,4
"170228-01","v2",4.44109589,"M","2","11","please","mean","water",1,4
"170228-01","v2",4.44109589,"M","2","12","please","polite","light",1,4
"170228-02","v2",4.693150685,"F","2","0",NA,"mean",NA,0,4
"170228-02","v2",4.693150685,"F","2","1","can you~","polite","puzzle",1,4
